Episode,Reward,Steps,Loss,Goal_Row,Goal_Col
667,99.7,4,14.464500904083252,1,3
668,98.2,10,24.293338298797607,4,5
669,99.1,10,18.197937488555908,5,5
670,100.0,1,14.007024765014648,1,0
671,99.9,2,15.258010864257812,1,1
672,99.6,5,13.216752243041991,0,5
673,99.3,8,23.925421833992004,3,5
674,99.3,8,33.48460328578949,3,5
675,99.8,3,23.83855946858724,3,0
676,98.2,10,21.37319917678833,4,5
677,85.5,20,20.57695300579071,5,1
678,95.6,9,14.416611936357286,5,0
679,24.800000000000026,87,20.095143575777954,5,2
680,76.0,43,22.507459984269254,3,2
681,99.8,3,31.342447916666668,3,0
682,91.0,19,19.02758412612112,3,2
683,99.7,4,12.40199625492096,1,3
684,99.3,8,22.912727117538452,3,5
685,98.5,7,21.92852006639753,1,5
686,99.2,9,18.252551396687824,4,5
687,99.5,6,15.500916083653768,5,1
688,99.3,8,23.998440384864807,3,5
689,99.8,3,15.254465103149414,2,1
690,100.0,1,14.028064727783203,1,0
691,99.9,2,27.237643718719482,1,1
692,99.7,4,15.79602575302124,1,3
693,97.0,22,18.782160022042014,5,4
694,99.8,3,16.05432192484538,2,1
695,94.2,14,19.02022191456386,3,2
696,55.39999999999999,51,17.44705490037507,3,2
697,99.8,3,13.534164110819498,2,1
698,99.7,4,17.73037576675415,1,1
699,99.5,6,14.849371751149496,1,5
700,98.7,14,16.42926515851702,5,5
701,99.8,3,10.774884223937988,0,3
702,92.9,9,15.842832989162869,1,1
703,99.9,2,11.62377405166626,2,0
704,99.4,7,17.054770742143905,2,5
705,96.4,10,18.57942862510681,5,2
706,99.3,8,14.220649361610413,3,5
707,100.0,1,13.816499710083008,1,0
708,99.8,3,11.776097615559896,0,3
709,99.4,7,21.171713011605398,3,2
710,99.4,7,14.08526679447719,5,2
711,99.8,3,22.027903238932293,2,1
712,84.5,21,18.659495217459543,5,1
713,99.2,9,17.122943613264297,4,5
714,87.4,19,16.35333708712929,5,2
715,99.4,7,21.213237081255233,2,5
716,99.3,8,13.439221382141113,1,5
717,99.8,3,15.520492871602377,2,1
718,99.6,5,14.517610931396485,5,0
719,99.9,2,10.396329402923584,2,0
720,99.9,2,15.020321369171143,1,1
721,93.6,11,23.1601075259122,5,0
722,99.8,3,14.385015169779459,0,3
723,99.3,8,21.093343019485474,5,1
724,98.8,4,16.92600727081299,3,0
725,100.0,1,33.964664459228516,1,0
726,99.6,5,17.858370208740233,0,5
727,1.0000000000000284,118,16.649741524356905,3,2
728,98.4,8,17.922654390335083,2,5
729,99.8,3,18.504588445027668,0,3
730,99.4,7,10.381037848336357,2,5
731,99.2,9,13.847214380900065,5,2
732,99.8,3,27.4002784093221,0,3
733,99.9,2,19.734091758728027,2,0
734,99.3,8,14.216694712638855,3,5
735,99.4,7,16.921879291534424,2,5
736,98.9,3,36.127000172932945,2,0
737,99.4,7,18.031671932765416,3,2
738,100.0,1,22.233558654785156,1,0
739,99.2,9,14.985334078470865,4,5
740,99.8,3,22.073352813720703,2,1
741,99.3,8,17.700270891189575,3,5
742,99.6,5,19.631359481811522,5,0
743,100.0,1,19.205968856811523,1,0
744,99.3,8,15.521723449230194,3,5
745,99.7,4,14.459457635879517,1,3
746,99.7,4,19.302828311920166,1,3
747,99.9,2,14.063970565795898,2,0
748,99.7,4,12.614854574203491,1,3
749,99.2,9,19.509405030144585,4,5
750,99.9,2,12.304263591766357,2,0
751,99.4,7,14.406319481985909,2,5
752,99.5,6,16.846074899037678,1,5
753,99.4,7,19.240781784057617,2,5
754,99.4,7,9.545245443071638,3,2
755,99.8,3,9.281927744547525,3,0
756,99.3,8,17.101827025413513,3,5
757,100.0,1,14.893913269042969,1,0
758,99.2,9,18.269954363505047,4,5
759,99.4,7,17.6183283669608,2,5
760,98.9,3,26.54245122273763,2,0
761,99.5,6,15.559820810953775,1,5
762,99.4,7,15.09547574179513,2,5
763,99.6,5,20.2014461517334,5,0
764,99.8,3,12.445764223734537,0,3
765,99.7,4,12.246334314346313,1,1
766,99.4,7,15.320921216692243,3,2
767,99.9,2,35.40067434310913,2,0
768,99.8,3,19.78202215830485,0,3
769,99.9,2,14.522438049316406,1,1
770,98.2,10,18.63576469421387,3,2
771,99.1,10,19.084525108337402,5,5
772,99.9,2,13.47072458267212,1,1
773,99.9,2,26.196080207824707,1,1
774,98.8,4,13.928931474685669,0,3
775,99.9,2,17.01566791534424,2,0
776,99.3,8,16.740373373031616,3,5
777,99.9,2,19.682671546936035,2,0
778,99.5,6,12.906476338704428,5,1
779,99.5,6,16.141535758972168,5,1
780,99.9,2,14.49465036392212,1,1
781,99.5,6,16.286040623982746,1,5
782,99.4,7,15.58945860181536,2,5
783,99.8,3,22.622458457946777,2,1
784,99.8,3,13.455612818400065,2,1
785,99.5,6,19.814417044321697,5,1
786,99.3,8,14.181450843811035,3,5
787,99.6,5,12.742116928100586,5,0
788,99.7,4,13.220227718353271,1,3
789,99.3,8,10.03557813167572,3,5
790,53.19999999999998,73,16.09670812789708,0,5
791,99.6,5,15.538760375976562,0,5
792,99.8,3,14.919270197550455,0,3
793,99.4,7,14.081562723432269,3,2
794,99.2,9,14.038716316223145,4,5
795,100.0,1,15.279603958129883,1,0
796,99.6,5,12.402396488189698,0,5
797,99.9,2,15.751910209655762,1,1
798,99.8,3,13.808653195699057,3,0
799,99.6,5,16.448244094848633,0,5
800,99.5,6,10.987364848454794,1,5
801,99.9,2,23.216853618621826,2,0
802,99.4,7,28.61896800994873,5,2
803,99.6,5,22.779702568054198,0,5
804,100.0,1,44.81486892700195,1,0
805,99.4,7,16.263554981776647,2,5
806,99.9,2,16.661035537719727,2,0
807,100.0,1,8.7298583984375,1,0
808,99.5,6,17.287743091583252,1,5
809,97.6,25,18.47176181793213,5,2
810,99.9,2,16.25295639038086,2,0
811,99.2,9,13.812240176730686,4,5
812,99.1,10,14.138637113571168,5,5
813,99.8,3,13.519293785095215,3,0
814,98.9,12,14.839739004770914,5,5
815,99.9,2,15.646803379058838,2,0
816,99.8,3,15.00029722849528,3,0
817,99.3,8,21.458735704421997,3,5
818,99.4,7,13.789031437465123,2,5
819,99.6,5,13.4765230178833,0,5
820,99.8,3,17.475594838460285,0,3
821,99.8,3,15.386621952056885,0,3
822,97.5,8,13.595690429210663,5,1
823,99.9,2,16.87960720062256,1,1
824,99.1,10,21.173635482788086,5,5
825,98.9,3,23.95169957478841,2,0
826,99.6,5,19.645549488067626,0,3
827,99.7,4,27.95669460296631,1,3
828,99.5,6,17.673630555470783,5,1
829,98.4,8,17.849041998386383,5,2
830,99.1,10,17.293222904205322,5,5
831,99.6,5,22.96778678894043,0,5
832,99.4,7,13.787598950522286,5,2
833,99.8,3,15.213981946309408,2,1
834,99.8,3,10.883120854695639,0,3
835,99.0,11,14.665531201796098,5,4
836,99.5,6,14.985092480977377,5,1
837,99.4,7,20.887126650129044,5,2
838,99.5,6,20.61153252919515,1,5
839,99.9,2,17.53420400619507,1,1
840,99.3,8,19.972910165786743,3,5
841,99.1,10,16.71036434173584,5,5
842,99.5,6,16.80798037846883,1,5
843,99.9,2,11.883502960205078,1,1
844,99.7,4,28.772578477859497,1,3
845,100.0,1,6.740687847137451,1,0
846,99.6,5,24.67059383392334,0,5
847,99.5,6,20.064703305562336,5,1
848,99.6,5,14.718348693847656,0,5
849,99.2,9,18.781597985161675,4,5
850,99.4,7,22.599467005048478,5,2
851,99.8,3,13.430315017700195,2,1
852,99.8,3,21.733177820841473,2,1
853,99.0,11,13.781922773881393,5,4
854,99.6,5,20.3309045791626,5,0
855,99.9,2,37.15358543395996,1,1
856,99.6,5,12.620367813110352,0,5
857,100.0,1,19.28717613220215,1,0
858,99.5,6,19.574077765146892,1,5
859,99.8,3,19.6643009185791,3,0
860,99.1,10,20.06993999481201,5,5
861,99.4,7,15.00513083594186,3,2
862,99.3,8,16.51094949245453,3,5
863,99.9,2,21.0552921295166,1,1
864,99.8,3,17.351497332255047,3,0
865,99.8,3,11.578714370727539,2,1
866,99.6,5,11.736889266967774,5,0
867,99.3,8,14.426416635513306,3,5
868,99.4,7,12.375547000340053,2,5
869,99.9,2,14.180777549743652,1,1
870,99.0,11,17.733818314292215,5,4
871,100.0,1,38.29652786254883,1,0
872,100.0,1,9.190652847290039,1,0
873,99.3,8,23.14184260368347,3,5
874,98.8,13,18.91873807173509,5,4
875,99.4,7,17.07545825413295,2,5
876,99.3,8,13.852499723434448,1,5
877,99.0,11,15.897373893044211,5,4
878,99.8,3,9.115226745605469,3,0
879,99.9,2,16.830836296081543,1,1
880,99.9,2,18.749136924743652,1,1
881,99.4,7,11.419648851667132,2,5
882,99.5,6,29.815261999766033,1,3
883,99.7,4,9.791709303855896,1,3
884,100.0,1,9.306447982788086,1,0
885,100.0,1,10.738481521606445,1,0
886,97.0,13,16.36946538778452,5,4
887,99.8,3,26.687962532043457,2,1
888,99.2,9,14.685096316867405,4,5
889,99.9,2,12.50649881362915,1,1
890,99.4,7,15.786209310804095,3,2
891,94.6,19,16.436112152902705,5,4
892,99.5,6,14.74208434422811,5,1
893,99.8,3,12.785593350728353,2,1
894,99.9,2,10.947444438934326,1,1
895,99.8,3,9.884549776713053,2,1
896,99.9,2,19.55599308013916,1,1
897,99.2,9,11.974957784016928,4,5
898,99.6,5,14.164167213439942,0,5
899,99.4,7,15.363271985735212,5,2
900,99.8,3,12.043959935506185,2,1
901,99.2,9,18.243767738342285,4,5
902,99.4,7,19.671659197126115,2,5
903,99.9,2,22.68867588043213,1,1
904,99.8,3,13.992427825927734,3,0
905,99.1,10,14.610474014282227,3,5
906,99.8,3,17.24059518178304,3,0
907,99.4,7,11.843635831560407,3,2
908,99.2,9,14.564977433946398,3,2
909,99.1,10,13.199461650848388,5,5
910,99.8,3,12.85584576924642,0,3
911,99.5,6,14.29302978515625,5,1
912,86.0,24,11.350087285041809,5,4
913,99.6,5,23.981667709350585,0,5
914,99.8,3,10.387524286905924,2,1
915,99.8,3,20.832848230997723,2,1
916,88.0,22,15.928538019006902,5,4
917,99.1,10,14.764868259429932,5,5
918,99.5,6,16.49958912531535,5,1
919,99.6,5,15.97725601196289,0,5
920,99.9,2,10.354291915893555,2,0
921,99.8,3,26.612040837605793,2,1
922,99.1,10,13.00330638885498,5,5
923,99.3,8,11.369769752025604,3,5
924,99.3,8,19.285080194473267,3,5
925,99.5,6,16.897228082021076,1,5
926,92.8,10,10.448433113098144,3,0
927,98.0,21,13.838921410696846,5,2
928,99.3,8,21.111812949180603,3,5
929,99.6,5,11.94026222229004,0,5
930,94.8,8,11.996642827987671,3,0
931,99.8,3,16.08846600850423,3,0
932,99.4,7,13.027553694588798,3,2
933,99.5,6,12.657597541809082,5,1
934,99.6,5,14.453064346313477,0,5
935,99.3,8,12.326242804527283,5,1
936,99.4,7,11.221793174743652,3,2
937,99.1,10,15.26111364364624,5,5
938,98.4,8,10.516835570335388,2,5
939,99.9,2,25.816354751586914,2,0
940,98.1,11,15.2270545092496,5,1
941,99.5,6,10.827993631362915,1,5
942,99.9,2,16.044459342956543,2,0
943,99.9,2,10.686536312103271,1,1
944,99.6,5,11.662350177764893,0,5
945,99.3,8,13.391178905963898,3,5
946,100.0,1,5.776738166809082,1,0
947,99.8,3,8.62883472442627,2,1
948,99.4,7,15.102827072143555,2,5
949,99.1,10,11.043244361877441,5,5
950,99.1,10,11.041778612136842,5,5
951,99.4,7,11.70033849988665,5,2
952,99.2,9,10.910282717810738,4,5
953,99.4,7,16.82173728942871,3,2
954,99.9,2,22.074654579162598,2,0
955,99.7,4,11.74539566040039,1,3
956,99.5,6,20.02329961458842,5,1
957,99.8,3,9.629589080810547,2,1
958,98.9,12,13.586943944295248,5,1
959,99.3,8,15.292953312397003,3,5
960,99.6,5,11.90609369277954,0,5
961,99.3,8,13.47084653377533,3,5
962,99.3,8,18.873451828956604,3,5
963,99.8,3,10.746312777201334,0,3
964,99.4,7,12.846068109784808,3,2
965,99.4,7,17.11040108544486,2,5
966,99.8,3,22.17790921529134,3,0
967,99.7,4,28.69674015045166,1,3
968,84.6,20,19.348990869522094,5,0
969,96.0,14,15.771986586706978,5,4
970,99.8,3,11.12136173248291,0,3
971,99.4,7,12.72689608165196,3,2
972,99.6,5,14.082791900634765,5,0
973,99.8,3,9.699419021606445,3,0
974,99.4,7,23.865863255092076,3,2
975,99.6,5,16.64575481414795,5,0
976,99.4,7,16.352068492344447,5,2
977,99.8,3,10.35616938273112,3,0
978,99.5,6,10.689094384511312,5,1
979,99.7,4,11.188096761703491,1,3
980,99.3,8,12.905363261699677,3,5
981,100.0,1,6.297247886657715,1,0
982,100.0,1,16.7004451751709,1,0
983,99.8,3,10.414739926656088,0,3
984,99.5,6,11.878271102905273,5,1
985,99.6,5,19.139823722839356,0,5
986,99.5,6,17.74306058883667,1,5
987,99.2,9,10.342562834421793,4,5
988,99.4,7,11.701338631766182,5,2
989,99.9,2,15.763669490814209,1,1
990,98.4,8,13.145158648490906,5,2
991,100.0,1,7.742502689361572,1,0
992,99.5,6,15.856116771697998,5,1
993,99.1,10,12.052922821044922,5,5
994,99.8,3,19.93119176228841,2,1
995,99.0,11,12.13619648326527,5,4
996,99.6,5,10.805623054504395,0,5
997,99.3,8,14.13401871919632,3,5
998,99.0,11,14.152145732532848,5,4
999,86.0,24,10.76677680015564,4,5
1000,99.4,7,14.083192825317383,2,5
1001,99.8,3,17.62129275004069,3,0
1002,99.4,7,19.493793760027206,3,2
1003,99.8,3,10.726389567057291,2,1
1004,99.9,2,15.513989925384521,1,1
1005,99.1,10,13.838911294937134,5,5
1006,99.9,2,8.824166774749756,2,0
1007,99.1,10,16.54391393661499,5,5
1008,99.5,6,10.628026247024536,5,1
1009,99.8,3,31.581132888793945,2,1
1010,99.8,3,18.05950101216634,3,0
1011,99.8,3,14.123750686645508,3,0
1012,99.1,10,12.29260745048523,5,5
1013,99.5,6,15.774662176767984,5,1
1014,99.1,10,14.117442846298218,5,5
1015,99.1,10,12.119516944885254,5,5
1016,99.6,5,12.550428771972657,5,0
1017,99.8,3,8.54701280593872,2,1
1018,99.7,4,11.506187438964844,1,3
1019,99.9,2,12.390117645263672,2,0
1020,99.2,9,15.227374076843262,4,5
1021,99.0,11,11.915446758270264,5,4
1022,99.5,6,20.77678855260213,5,1
1023,99.4,7,14.69997331074306,3,2
1024,99.5,6,15.768785317738852,1,5
1025,99.7,4,14.595012903213501,1,3
1026,100.0,1,15.320058822631836,1,0
1027,99.8,3,11.236019293467203,2,1
1028,99.3,8,13.609079957008362,3,5
1029,99.4,7,14.037411281040736,3,2
1030,99.4,7,13.636860711233956,5,2
1031,99.7,4,15.48377799987793,1,3
1032,99.4,7,12.51793486731393,2,5
1033,99.8,3,16.326746622721355,2,1
1034,99.2,9,15.415824360317654,4,5
1035,99.4,7,9.66998713357108,2,5
1036,99.9,2,17.27451181411743,1,1
1037,99.6,5,16.119569396972658,5,0
1038,99.4,7,17.790717806134904,5,2
1039,99.2,9,11.733678076002333,4,5
1040,99.4,7,12.909012522016253,5,2
1041,99.4,7,13.305444172450475,5,0
1042,100.0,1,33.56822204589844,1,0
1043,99.6,5,16.84914321899414,0,5
1044,99.5,6,11.817723274230957,5,1
1045,99.1,10,11.924908971786499,5,5
1046,98.9,12,12.93739652633667,5,5
1047,100.0,1,8.931984901428223,1,0
1048,99.4,7,15.643380914415632,5,0
1049,99.0,11,14.84733416817405,5,2
1050,99.2,9,9.36810498767429,4,5
1051,99.6,5,11.558216667175293,5,0
1052,100.0,1,5.786596298217773,1,0
1053,100.0,1,9.059651374816895,1,0
1054,99.3,8,15.048613548278809,1,5
1055,82.8,20,15.076562118530273,2,1
1056,99.8,3,10.002846082051596,3,0
1057,99.1,10,14.366540336608887,5,5
1058,97.9,4,14.740808486938477,1,1
1059,99.2,9,9.452860461341011,4,5
1060,99.0,11,13.734846591949463,5,4
1061,99.8,3,12.713409105936686,2,1
1062,100.0,1,12.338289260864258,1,0
1063,98.6,6,11.74355435371399,0,5
1064,99.8,3,9.386067390441895,2,1
1065,99.0,11,14.87809384952892,5,4
1066,99.5,6,12.668471813201904,1,5
1067,99.9,2,18.838276863098145,1,1
1068,99.5,6,10.480090220769247,1,5
1069,99.4,7,8.978271280016218,5,2
1070,99.9,2,10.118996620178223,2,0
1071,69.6,35,13.261145183018275,5,0
1072,99.0,11,14.592306050387295,5,4
1073,99.7,4,16.38684916496277,1,3
1074,99.6,5,7.273208713531494,0,5
1075,98.1,11,10.31241425600919,5,5
1076,99.0,11,12.293280471454967,4,5
1077,99.8,3,12.349687576293945,0,3
1078,99.9,2,16.53755235671997,2,0
1079,100.0,1,9.779899597167969,1,0
1080,99.1,10,9.512078380584716,5,5
1081,99.8,3,15.60606320699056,3,0
1082,99.9,2,6.950335502624512,1,1
1083,99.5,6,9.625856081644693,5,1
1084,99.5,6,9.642357667287191,5,1
1085,99.9,2,24.18720579147339,1,1
1086,99.4,7,10.411705902644567,3,2
1087,99.6,5,11.37237091064453,0,5
1088,99.7,4,9.132462739944458,1,3
1089,99.8,3,10.489515622456869,3,0
1090,99.6,5,13.127049922943115,0,5
1091,99.6,5,10.487042808532715,5,0
1092,99.9,2,9.310981750488281,1,1
1093,99.4,7,13.19537081037249,5,2
1094,99.0,11,14.182927651838822,5,4
1095,99.4,7,14.15644291469029,3,2
1096,99.4,7,10.008441516331263,2,5
1097,99.2,9,14.569524023267958,4,5
1098,99.7,4,14.330512285232544,1,3
1099,99.5,6,10.130399386088053,5,1
1100,99.0,11,14.87355830452659,5,4
1101,99.4,7,14.251030376979283,5,2
1102,99.1,10,11.6798846244812,5,5
1103,99.6,5,10.21966094970703,5,0
1104,99.8,3,12.582523981730143,0,3
1105,99.6,5,11.543846321105956,0,5
1106,99.1,10,15.854742765426636,5,5
1107,99.9,2,26.297977447509766,1,1
1108,99.1,10,11.699275350570678,5,5
1109,99.4,7,13.318078858511788,3,2
1110,99.3,8,9.945545494556427,3,5
1111,99.0,11,17.669565894386984,5,4
1112,99.6,5,11.921753311157227,0,5
1113,99.9,2,11.312269687652588,2,0
1114,99.2,9,12.697578642103407,4,5
1115,99.6,5,12.558596229553222,0,3
1116,99.4,7,10.367082800183978,5,0
1117,100.0,1,7.841326713562012,1,0
1118,99.9,2,14.904032707214355,1,1
1119,99.8,3,19.08833646774292,0,3
1120,99.3,8,9.335024118423462,3,5
1121,99.9,2,11.112481594085693,2,0
1122,99.6,5,17.415153312683106,5,0
1123,99.7,4,9.14268708229065,1,3
1124,99.7,4,12.111363649368286,1,3
1125,99.5,6,17.00680637359619,5,1
1126,99.5,6,15.03205140431722,5,1
1127,99.5,6,8.812620639801025,5,1
1128,99.7,4,12.665095567703247,1,3
1129,99.4,7,16.191689218793595,5,2
1130,41.8,61,11.216398207867732,2,1
1131,99.6,5,14.024899864196778,5,0
1132,99.7,4,10.369086980819702,1,3
1133,99.4,7,8.133578845432826,5,2
1134,99.6,5,14.402299308776856,0,5
1135,99.9,2,9.369986057281494,1,1
1136,99.5,6,13.313891887664795,5,1
1137,99.5,6,10.809002796808878,1,5
1138,99.8,3,10.622753461201986,3,0
1139,99.7,4,9.874992847442627,1,3
1140,99.6,5,17.992432594299316,0,5
1141,99.8,3,6.840208689371745,2,1
1142,99.2,9,12.830525186326769,4,5
1143,99.4,7,16.295727389199392,3,2
1144,99.4,7,10.853438990456718,3,2
1145,99.9,2,8.775842189788818,2,0
1146,99.4,7,13.725585665021624,2,5
1147,98.1,11,12.47478740865534,5,5
1148,99.8,3,19.684068997701008,3,0
1149,99.3,8,13.695551455020905,3,5
1150,99.9,2,14.115132331848145,2,0
1151,99.5,6,8.900819142659506,5,1
1152,99.0,11,10.564879200675271,5,4
1153,99.8,3,9.081812858581543,0,3
1154,99.4,7,8.69326080594744,2,5
1155,99.4,7,15.288380350385394,3,2
1156,99.4,7,8.518756185259138,5,2
1157,99.1,10,12.930957078933716,5,5
1158,99.5,6,15.153561274210611,5,1
1159,99.8,3,8.602666219075521,2,1
1160,99.6,5,10.194775676727295,3,0
1161,99.2,9,9.935018910302055,5,2
1162,99.6,5,12.104887962341309,0,5
1163,99.8,3,10.05065949757894,3,0
1164,98.0,12,11.936837633450827,5,4
1165,80.9,21,11.080939179375058,1,1
1166,99.4,7,15.552928243364606,3,2
1167,99.8,3,8.892898559570312,3,0
1168,95.4,38,10.674410167493319,5,0
1169,99.0,11,10.749653556130149,5,4
1170,99.7,4,10.672165155410767,1,3
1171,99.8,3,26.39350763956706,3,0
1172,99.6,5,10.063340282440185,5,0
1173,92.0,18,10.350434674157036,5,4
1174,99.7,4,10.056138277053833,1,3
1175,99.3,8,9.908331573009491,3,5
1176,99.2,9,11.42726050482856,4,5
1177,99.8,3,10.885547955830893,3,0
1178,99.8,3,7.651042938232422,2,1
1179,99.8,3,14.3692413965861,2,1
1180,99.4,7,11.804920537131173,2,5
1181,100.0,1,17.892902374267578,1,0
1182,99.4,7,10.867920330592565,3,2
1183,99.6,5,9.814247798919677,5,0
1184,99.1,10,11.488060808181762,5,5
1185,99.8,3,18.404611110687256,0,3
1186,99.4,7,8.768224784306117,2,5
1187,99.9,2,9.207041501998901,2,0
1188,99.4,7,9.648329939161028,3,2
1189,99.6,5,12.357890129089355,5,0
1190,99.9,2,14.568726062774658,1,1
1191,99.6,5,10.281600379943848,0,5
1192,99.8,3,10.866538365681967,0,3
1193,99.4,7,7.871321065085275,5,2
1194,99.6,5,21.58247575759888,0,5
1195,99.8,3,17.312731742858887,0,3
1196,99.4,7,11.913699626922607,5,2
1197,99.9,2,16.583489418029785,1,1
1198,99.4,7,15.678210803440638,2,5
1199,99.3,8,10.920543789863586,3,5
1200,99.2,9,8.502977318233913,4,5
1201,99.8,3,9.568411191304525,2,1
1202,99.4,7,14.772149290357317,5,2
1203,99.4,7,11.324869292122978,2,5
1204,99.4,7,13.608688967568535,5,2
1205,99.9,2,14.074671268463135,2,0
1206,99.4,7,15.754579135349818,5,2
1207,99.8,3,9.620981852213541,0,3
1208,99.8,3,11.931647936503092,2,1
1209,99.8,3,5.954994519551595,3,0
1210,99.1,10,10.421079635620117,5,5
1211,99.6,5,6.9814153671264645,5,0
1212,99.0,11,8.751324566927822,5,4
1213,99.0,11,12.228886951099742,5,4
1214,99.6,5,15.05927324295044,0,5
1215,100.0,1,15.016093254089355,1,0
1216,99.6,5,9.510420322418213,5,0
1217,99.2,9,10.85627301534017,4,5
1218,99.0,11,15.293714913454922,5,4
1219,99.8,3,9.035587151845297,3,0
1220,99.6,5,12.000747871398925,0,5
1221,99.8,3,8.929207801818848,2,1
1222,99.9,2,12.229237079620361,2,0
1223,99.8,3,8.218003749847412,3,0
1224,100.0,1,33.119056701660156,1,0
1225,99.8,3,8.574493726094564,3,0
1226,98.8,13,10.547099883739765,0,5
1227,99.5,6,8.962601264317831,5,1
1228,99.5,6,17.947983344395954,1,5
1229,99.8,3,10.172572135925293,2,1
1230,99.9,2,6.663783073425293,2,0
1231,99.0,11,9.73775408484719,5,4
1232,99.1,10,11.595937395095826,5,5
1233,99.6,5,10.723540592193604,0,5
1234,99.5,6,9.832770824432373,1,5
1235,100.0,1,14.737780570983887,1,0
1236,99.1,10,11.546000337600708,5,5
1237,99.9,2,8.054665803909302,1,1
1238,99.4,7,9.680020945412773,5,2
1239,99.9,2,19.145025968551636,1,1
1240,99.8,3,7.957194646199544,0,3
1241,99.6,5,8.395861339569091,0,5
1242,99.8,3,6.521748383839925,0,3
1243,99.6,5,14.74597520828247,0,5
1244,99.5,6,11.441485246022543,5,1
1245,99.0,11,10.52114573392001,5,4
1246,99.7,4,13.716613411903381,1,3
1247,99.0,11,11.50859329917214,5,4
1248,99.6,5,8.20990161895752,0,5
1249,99.6,5,9.495306873321534,0,5
1250,99.3,8,10.523157358169556,1,5
1251,99.4,7,12.312872886657715,3,2
1252,100.0,1,6.322691440582275,1,0
1253,99.4,7,8.480116844177246,5,0
1254,99.4,7,7.792808668954032,5,2
1255,99.6,5,11.102510547637939,0,5
1256,99.0,11,11.013432719490744,5,4
1257,99.6,5,15.620021533966064,5,0
1258,99.9,2,6.8969762325286865,2,0
1259,99.9,2,18.395349502563477,2,0
1260,99.8,3,13.03205649058024,0,3
1261,99.4,7,8.633144991738456,2,5
1262,99.9,2,16.135413646697998,1,1
1263,99.2,9,11.984295580122206,4,5
1264,99.4,7,15.916062218802315,5,2
1265,99.1,10,9.918566226959229,5,5
1266,99.8,3,10.016494512557983,0,3
1267,98.9,3,4.888367176055908,1,1
1268,99.4,7,10.867967673710414,5,2
1269,99.8,3,6.344333648681641,3,0
1270,99.7,4,6.7473965883255005,1,3
1271,100.0,1,27.56977653503418,1,0
1272,99.6,5,6.857613468170166,5,0
1273,99.5,6,9.434281826019287,5,1
1274,99.9,2,7.570533752441406,2,0
1275,99.8,3,10.966455618540445,0,3
1276,99.4,7,10.335446528026036,2,5
1277,98.2,10,11.786631011962891,4,5
1278,99.6,5,8.954681301116944,0,5
1279,99.6,5,9.891358184814454,5,0
1280,99.3,8,7.98559045791626,3,5
1281,99.0,11,8.529501394792037,5,4
1282,100.0,1,12.639167785644531,1,0
1283,99.5,6,11.263369878133139,1,5
1284,99.8,3,7.927539030710856,2,1
1285,99.6,5,6.963158226013183,0,5
1286,99.5,6,11.479805628458658,1,5
1287,99.3,8,6.585912466049194,3,5
1288,99.5,6,7.377961039543152,5,1
1289,99.4,7,9.210894448416573,2,5
1290,99.4,7,10.20534542628697,2,5
1291,99.9,2,8.772468566894531,1,1
1292,99.0,11,9.334622773257168,5,4
1293,99.1,10,11.348390054702758,5,5
1294,99.4,7,9.735840048108782,2,5
1295,99.4,7,9.426315920693535,2,5
1296,99.7,4,8.440793991088867,1,3
1297,99.4,7,8.450771604265485,5,2
1298,99.8,3,8.476220607757568,3,0
1299,99.4,7,11.60132612500872,3,2
1300,99.8,3,18.38627338409424,2,1
1301,99.8,3,15.634389241536459,0,3
1302,99.8,3,8.157595157623291,0,3
1303,99.0,11,10.477006088603627,4,5
1304,99.6,5,10.944679450988769,0,5
1305,99.9,2,14.295029163360596,1,1
1306,99.5,6,7.813102801640828,5,1
1307,99.2,9,7.9474161465962725,4,5
1308,99.4,7,9.08753844669887,5,2
1309,99.5,6,10.974326451619467,1,5
1310,99.2,9,12.386969407399496,4,5
1311,99.8,3,12.728551069895426,2,1
1312,99.8,3,11.59491523106893,0,3
1313,99.9,2,7.464787244796753,2,0
1314,99.9,2,7.823055028915405,2,0
1315,99.1,10,8.005893325805664,5,5
1316,99.8,3,12.162813027699789,3,0
1317,100.0,1,6.819875717163086,1,0
1318,99.5,6,7.1478292147318525,1,5
1319,99.9,2,4.488770127296448,2,0
1320,99.4,7,9.300895827157158,2,5
1321,99.1,10,10.566734409332275,5,5
1322,99.5,6,9.546995004018148,1,5
1323,99.4,7,8.343724659511022,2,5
1324,99.9,2,8.832768440246582,1,1
1325,99.8,3,8.053601741790771,3,0
1326,99.4,7,6.269459656306675,3,2
1327,99.4,7,10.28413530758449,3,2
1328,99.9,2,5.275611400604248,1,1
1329,99.9,2,5.677257061004639,2,0
1330,100.0,1,11.947488784790039,1,0
1331,99.8,3,7.994957288106282,2,1
1332,99.5,6,10.211582899093628,5,1
1333,99.6,5,5.781083345413208,5,0
1334,99.5,6,7.439415057500203,5,1
1335,99.9,2,9.593758583068848,1,1
1336,99.7,4,10.415616631507874,1,3
1337,99.8,3,9.069365819295248,0,3
1338,99.5,6,6.028939485549927,5,1
1339,99.8,3,7.4583977063496905,3,0
1340,99.1,10,8.3060932636261,5,5
1341,100.0,1,7.574362754821777,1,0
1342,99.0,11,9.496344739740545,5,4
1343,99.4,7,7.477741854531424,3,2
1344,99.6,5,12.387264442443847,0,5
1345,99.9,2,6.716679811477661,1,1
1346,100.0,1,7.694067478179932,1,0
