Episode,Reward,Steps,Loss
382,98.9,12,0.15882721108694872
383,97.5,17,0.1688374202041065
384,97.3,19,0.14306803949569402
385,98.3,18,0.11952257280548413
386,96.7,16,0.12778375204652548
387,96.7,16,0.11932894121855497
388,98.9,12,0.14040949195623398
389,97.5,17,0.13821105308392467
390,97.9,13,0.10750019664947803
391,97.9,13,0.07190389931201935
392,97.9,13,0.08312960986334544
393,97.9,13,0.12044757260726048
394,98.3,18,0.16684156987402174
395,95.9,15,0.16719650079806644
396,98.9,12,0.15127109487851462
397,97.7,15,0.12720001538594564
398,98.9,12,0.10699587812026341
399,96.9,14,0.09609604706721646
400,98.9,12,0.07577090508614977
401,96.7,16,0.08989744097925723
402,97.9,13,0.16105770548948875
403,98.7,14,0.26954847999981474
404,98.7,14,0.23255970222609385
405,96.9,14,0.28168111028415815
406,97.7,15,0.4080520977576574
407,97.5,17,0.24817714884000666
408,98.9,12,0.1711913999170065
409,97.9,13,0.19019767384116465
410,98.5,16,0.09219722170382738
411,96.9,14,0.10310673234718186
412,95.9,15,0.1051695908109347
413,97.5,17,0.11450443548314712
414,97.9,13,0.11773375077889515
415,97.7,15,0.09108232607444128
416,97.9,13,0.09711501861994083
417,98.9,12,0.10633536366124947
418,97.9,13,0.12163153405372913
419,97.9,13,0.12456399718156227
420,96.9,14,0.09179284237325191
421,96.7,16,0.08417074359022081
422,97.7,15,0.06583441644906998
423,98.5,16,0.07028460979927331
424,98.9,12,0.07416930949936311
425,95.9,15,0.09295012677709262
426,97.9,13,0.10013570923071641
427,97.9,13,0.11388331107222117
428,98.9,12,0.13635379107048115
429,98.9,12,0.23332548079391321
430,98.9,12,0.3869295691450437
431,98.9,12,0.7961030608663956
432,95.7,17,1.2492872494108536
433,98.9,12,0.926211009422938
434,98.7,14,0.858343801328114
435,98.9,12,0.9251066396633784
436,96.9,14,0.6754256061145237
437,98.9,12,0.6863224506378174
438,98.9,12,1.3189483781655629
439,98.7,14,1.3059140145778656
440,97.7,15,0.8966830611228943
441,98.7,14,0.3510274120739528
442,98.9,12,0.24331734205285707
443,97.9,13,0.19946974515914917
444,97.9,13,0.21592213614628866
445,98.9,12,0.2002309358989199
446,98.7,14,0.2440771290234157
447,97.7,15,0.1929041733344396
448,97.9,13,0.15865245232215294
449,97.5,17,0.19251523780472138
450,98.9,12,0.11435153552641471
451,98.9,12,0.1371711784352859
452,98.9,12,0.12546836895247301
453,98.9,12,0.14034926798194647
454,98.7,14,0.09395965401615415
455,97.9,13,0.1330988842707414
456,97.7,15,0.11465711394945781
457,96.7,16,0.08175934804603457
458,97.7,15,0.06866767505804698
459,98.9,12,0.1052011229718725
460,97.9,22,0.09778737361458215
461,98.9,12,0.07789778492103021
462,97.9,13,0.08997975691006734
463,97.7,15,0.07985447446505228
464,97.9,13,0.0898815831885888
465,97.9,13,0.10753451459682904
466,97.9,13,0.09512597207839672
467,98.7,14,0.09536524941878659
468,98.9,12,0.13704748265445232
469,98.9,12,0.17664416631062826
470,98.7,14,0.11489353595035416
471,98.9,12,0.07543329739322265
472,98.7,14,0.11644724543605532
473,97.9,13,0.17205635802103922
474,97.9,13,0.2922333169441957
475,98.9,12,0.2935979974766572
476,98.9,12,0.22290276860197386
477,98.7,14,0.2165187703711646
478,97.9,13,0.17517985919347176
479,97.5,17,0.15066293539369807
480,98.9,12,0.15348019575079283
481,98.7,14,0.30262169880526407
482,98.9,12,0.32114502787590027
483,97.7,15,0.2272351692120234
484,98.9,12,0.3077567008634408
485,98.9,12,0.3086578920483589
486,98.9,12,0.3343675533930461
487,97.9,13,0.3105594298014274
488,98.3,18,0.4252528374393781
489,98.9,12,0.7848258887728056
490,97.9,13,1.561825353365678
491,97.7,15,1.0055416504542032
492,98.9,12,0.6863248646259308
493,98.9,12,0.46347468594710034
494,98.5,16,0.43648443557322025
495,98.7,14,0.45627383249146597
496,98.9,12,0.6795050029953321
497,98.9,12,0.48938102771838504
498,97.7,15,0.4581708331902822
499,97.7,15,0.28163372973601025
500,98.9,12,0.19016987085342407
501,98.9,12,0.2228619990249475
502,98.9,12,0.18625019863247871
503,97.9,13,0.16078163912663093
504,98.9,12,0.1606513075530529
505,98.9,12,0.21564371821781
506,97.9,13,0.28060472584687746
507,98.9,12,0.3239940715332826
508,97.9,13,0.23313790330520043
509,97.9,13,0.1747397453739093
510,95.9,15,0.13117007166147232
511,98.9,12,0.12890049815177917
512,98.7,14,0.12454723433724471
513,98.9,12,0.1355852217723926
514,97.9,13,0.11736747163992661
515,98.9,12,0.09395476896315813
516,97.9,13,0.0537491412116931
517,98.7,14,0.0570260069466063
518,98.9,12,0.06358901256074508
519,98.9,12,0.053374583988140024
520,98.5,16,0.053498730063438416
521,97.9,13,0.04620412020729138
522,97.9,13,0.045639037082974725
523,98.9,12,0.04770616954192519
524,98.7,14,0.058580740088863034
525,98.7,14,0.08765227214566298
526,98.9,12,0.08305200623969237
527,96.9,14,0.09298015651958329
528,97.9,13,0.07536374490994674
529,98.9,12,0.12219726418455441
530,98.9,12,0.13051855067412058
531,97.7,15,0.20430222948392232
532,97.9,13,0.20269778943978822
533,98.9,12,0.23468706260124841
534,96.9,14,0.350949479000909
535,98.9,12,0.7851215302944183
536,98.9,12,0.941128246486187
537,98.9,12,0.6648587311307589
538,98.9,12,0.6273472234606743
539,98.9,12,0.5707090894381205
540,98.9,12,0.4247923356791337
541,98.9,12,0.4059839186569055
542,98.9,12,0.23604775220155716
543,98.9,12,0.20355241249005
544,98.9,12,0.20904526797433695
545,97.7,15,0.19462002714474996
546,98.9,12,0.1357077999661366
547,98.9,12,0.120724618434906
548,98.9,12,0.09144576887289683
549,98.7,14,0.08697920585317272
550,98.7,14,0.12082027963229588
551,97.7,15,0.10617457181215287
552,98.9,12,0.08654884714633226
553,97.7,15,0.09230274309714635
554,98.9,12,0.10205617174506187
555,98.9,12,0.11414678984632094
556,98.9,12,0.13182235012451807
557,97.7,15,0.1203781137863795
558,98.9,12,0.12866614976276955
559,98.9,12,0.13870952775081
560,98.9,12,0.1610423643141985
561,98.9,12,0.1906809825450182
562,97.5,17,0.21621106302036958
563,98.9,12,0.10828027067085107
564,98.9,12,0.11643476256479819
565,98.9,12,0.11101240354279678
566,98.9,12,0.11851899015406768
567,97.9,13,0.10561320758782901
568,98.7,14,0.12092421736036028
569,97.7,15,0.12317051341136297
570,98.9,12,0.13027769637604555
571,97.7,15,0.124199607471625
572,98.9,12,0.16006589184204736
573,98.9,12,0.11354109272360802
574,98.7,14,0.12758152719054902
575,98.7,14,0.17194664318646705
576,97.9,13,0.2768300106892219
577,98.9,12,0.4720106174548467
578,98.9,12,0.5776365573207537
579,98.9,12,0.4031982235610485
580,98.7,14,0.34374349457877024
581,96.9,14,0.19223761718188012
582,98.9,12,0.13640199042856693
583,98.7,14,0.122233422473073
584,98.9,12,0.11586479749530554
585,97.7,15,0.07425557797153791
586,98.9,12,0.08742555758605401
587,98.9,12,0.0738635677844286
588,96.9,14,0.111573761595147
589,98.9,12,0.11319368798285723
590,98.9,12,0.1547916823377212
591,98.9,12,0.12609213000784317
592,98.9,12,0.12973437582453093
593,97.9,13,0.21658641271866286
594,98.9,12,0.2749013292292754
595,98.9,12,0.4043676070868969
596,98.9,12,0.75101213529706
597,98.9,12,1.0089164276917775
598,98.9,12,1.228990877668063
599,98.9,12,0.6489209458231926
600,98.7,14,0.4579232271228518
601,98.9,12,0.3027258204917113
602,98.9,12,0.29417992134888965
603,98.9,12,0.2091940026730299
604,97.9,13,0.1587773091517962
605,98.9,12,0.16257158542672792
606,98.9,12,0.14724730824430785
607,97.9,13,0.1715817222228417
608,98.9,12,0.1650802337874969
609,97.9,13,0.1365463653436074
610,98.9,12,0.2137199267745018
611,98.9,12,0.18040412167708078
612,98.9,12,0.2633676001181205
613,98.5,16,0.19383902475237846
614,98.9,12,0.22671260436375937
615,98.9,12,0.1288194948186477
616,97.9,13,0.13032903980750304
617,97.9,13,0.15234482689545706
618,98.9,12,0.19678757401804128
619,98.7,14,0.5416296422481537
620,98.9,12,0.5441424722472826
621,96.7,16,0.6206262800842524
622,98.9,12,0.4292122299472491
623,98.9,12,0.4261238823334376
624,98.9,12,0.4133078133066495
625,98.9,12,0.326654685040315
626,98.9,12,0.3212515239914258
627,98.9,12,0.2626311009128888
628,97.9,13,0.1451126646537047
629,98.9,12,0.09383921232074499
630,97.9,13,0.0842685358455548
631,97.9,13,0.07158114503209408
632,98.7,14,0.0650587294782911
633,97.9,13,0.055572211455840334
634,97.7,15,0.05542545442779859
635,98.9,12,0.06508042461549242
636,97.9,13,0.05414597489512884
637,98.9,12,0.06111119889343778
638,98.9,12,0.08346905373036861
639,98.9,12,0.0695928285519282
640,98.7,14,0.046486192915056436
641,98.9,12,0.06243503248939911
642,98.9,12,0.06782485141108434
643,98.9,12,0.07425607306261857
644,98.9,12,0.08928022362912695
645,98.9,12,0.08634156237045924
646,98.9,12,0.061447921519478164
647,98.9,12,0.054857898193101086
648,98.5,16,0.046379983657971025
649,97.9,13,0.04119093372271611
650,97.9,13,0.042428505821869925
651,98.9,12,0.0415281830355525
652,98.9,12,0.05188946006819606
653,98.9,12,0.0685553594181935
654,98.9,12,0.061894387317200504
655,98.9,12,0.051781087182462215
656,97.9,13,0.07505195301312667
657,97.9,13,0.057596634357021406
658,98.9,12,0.06079749157652259
659,98.9,12,0.0640979368860523
660,98.9,12,0.059537808721264206
661,98.9,12,0.05324515684818228
662,98.9,12,0.05710941351329287
663,98.9,12,0.09386290547748406
664,98.9,12,0.08597629455228646
665,97.9,13,0.10612970160750243
666,98.9,12,0.11090500218172868
667,98.9,12,0.11319732603927453
668,98.9,12,0.2508535807331403
669,97.9,13,0.38547243865636677
670,98.9,12,0.3540095401306947
671,98.9,12,0.36059128617246944
672,98.9,12,0.5293774058421453
673,98.9,12,0.5905467147628466
674,98.9,12,0.7928085997700691
675,98.9,12,0.7253296499451002
676,98.9,12,0.574659675359726
677,98.9,12,0.5014600691696008
678,98.9,12,0.5392328773935636
679,98.9,12,0.5425877943634987
680,98.9,12,0.43295136590798694
681,98.9,12,0.397914532572031
682,97.9,13,0.38061131422336286
683,98.9,12,0.38512468586365384
684,97.5,17,0.36055529643507567
685,98.9,12,0.2754343810180823
686,98.9,12,0.24739647284150124
687,98.9,12,0.14321241714060307
688,98.9,12,0.1399355630079905
689,98.9,12,0.13104649974654117
690,97.9,13,0.15358966417037523
691,98.9,12,0.159009184067448
692,97.9,13,0.16352197929070547
693,98.9,12,0.08337296918034554
694,98.7,14,0.11629194393754005
695,98.9,12,0.0972041292116046
696,98.9,12,0.11707955660919349
697,98.9,12,0.12629212625324726
698,98.9,12,0.11841254432996114
699,98.9,12,0.19442164649566016
700,98.9,12,0.07539524976164103
701,98.9,12,0.07336624339222908
702,98.9,12,0.06459535767013828
703,98.9,12,0.0813492564484477
704,98.9,12,0.09841624771555264
705,98.9,12,0.09295720203469197
706,97.9,13,0.11682292675742736
707,98.9,12,0.06324292160570621
708,98.9,12,0.06982721667736769
709,98.9,12,0.07768912365039189
710,98.9,12,0.0847586855913202
711,98.9,12,0.0707414261996746
712,97.9,13,0.057310897283829175
713,98.9,12,0.05542177986353636
714,98.9,12,0.06722979138915737
715,98.9,12,0.07241320206473272
716,98.9,12,0.06572065937022369
717,98.9,12,0.08098540951808293
718,98.9,12,0.07812277972698212
719,98.9,12,0.09967133961617947
720,98.9,12,0.10490895279993613
721,98.9,12,0.11175299187501271
722,98.9,12,0.08908871281892061
723,97.9,13,0.09535377472639084
724,98.7,14,0.1404984204896859
725,98.9,12,0.17289963302512965
726,98.9,12,0.1807609392950932
727,98.9,12,0.2003104674319426
728,98.7,14,0.20166655789528573
729,98.9,12,0.29004823168118793
730,98.9,12,0.3299350266655286
731,97.9,13,0.793820722745015
732,98.7,14,1.5281091864619936
733,98.9,12,2.264667272567749
734,98.9,12,1.7509434918562572
735,98.9,12,1.6287012646595638
736,98.7,14,2.044405554022108
737,98.9,12,1.7311026602983475
738,98.9,12,0.7659760514895121
739,98.9,12,0.5337455458939075
740,98.9,12,0.48586899290482205
741,98.9,12,0.3514442729453246
742,98.9,12,0.37579909215370816
743,97.9,13,0.25772225054410786
744,98.7,14,0.1628748652126108
745,98.9,12,0.10016164214660724
746,97.9,13,0.1138791934801982
747,98.9,12,0.07945236346373956
748,98.7,14,0.08194180471556527
749,98.9,12,0.08210546678553025
750,98.9,12,0.12948687778164944
751,97.9,13,0.08996173624808972
752,98.9,12,0.0900143152102828
753,98.9,12,0.07975383785863717
754,97.9,13,0.06136522126885561
755,98.9,12,0.06143685709685087
756,98.9,12,0.053022990468889475
757,98.9,12,0.028846925667797525
758,98.9,12,0.044954470125958323
759,98.9,12,0.06790275499224663
760,98.9,12,0.0897456742823124
761,98.9,12,0.04911294983079036
762,98.9,12,0.05946214543655515
763,98.9,12,0.06658410211093724
764,98.9,12,0.03266257490031421
765,98.9,12,0.032934747325877346
766,98.9,12,0.047518983793755375
767,98.9,12,0.04865362215787172
768,98.9,12,0.06452092559387286
769,97.9,13,0.10717611129467304
770,97.7,15,0.10026444097359975
771,98.9,12,0.11700387050708135
772,98.9,12,0.08891293965280056
773,98.9,12,0.11307499837130308
774,98.7,14,0.08479226526937314
775,98.9,12,0.060853060645361744
776,98.9,12,0.1377161294221878
777,98.9,12,0.14783698755005995
778,97.9,13,0.23854955515036216
779,98.9,12,0.20163373711208502
780,98.9,12,0.22532381986578306
781,98.9,12,0.21696534442404905
782,98.9,12,0.14155612513422966
783,98.9,12,0.10513455606997013
784,97.9,13,0.05909599822301131
785,98.9,12,0.049297589963922896
786,98.9,12,0.1093745691080888
787,98.9,12,0.06985198970263203
788,98.9,12,0.055322801849494375
789,98.9,12,0.08826013623426358
790,98.7,14,0.10665780226034778
791,98.9,12,0.09251066669821739
792,98.9,12,0.10345545286933581
793,97.9,13,0.10780556141757049
794,98.9,12,0.07505930308252573
795,98.9,12,0.0704819339637955
796,98.9,12,0.04545948732023438
797,98.9,12,0.05219112181415161
798,98.9,12,0.044318025931715965
799,98.9,12,0.03864422502617041
800,98.9,12,0.04572198633104563
801,98.9,12,0.054829420521855354
802,98.9,12,0.03671658784151077
803,98.9,12,0.03310522406051556
804,98.9,12,0.030486672495802242
805,98.9,12,0.016999588852437835
806,97.9,13,0.025819930140502177
